transID,itemID,transPrice,buyerID,sellerID,transDate,transAddress
3680,1005361,$45.00,x2020aja,x2014bcn,22092021,522AddisonCourtUnit77
3681,1005363,$11.00,x2018asx,x2015afp,20042021,"""AppalachesQCG0R4C78435RockawayCircle"""
3682,1005365,$28.00,x2016bgc,x2017auh,20012021,"""1SummerhouseSt.Ste.AnneMBR5H7K4"""
3683,1005367,$103.00,x2018asx,x2014asd,18092021,"""AppalachesQCG0R4C78435RockawayCircle"""
3684,1005369,$86.00,x2016bey,x2015bkh,06022021,"""GananoqueONK7G8R58044LoganStreet"""
3685,1005371,$52.00,x2019bjq,x2017afq,18062021,"""PerthONK7H3A5636ChestnutSt."""
3686,1005373,$108.00,x2019bdj,x2017bbk,03062021,"""StouffvilleONL4A9V38903WestMeadowCourt"""
3687,1005375,$23.00,x2019bjb,x2017bdd,14022021,"""7231SycamoreSt.HollandLandingONL9N9A0"""
3688,1005377,$87.00,x2017ahk,x2015arv,25082021,"""TrailBCV1R9T949N.ChurchDr."""
3689,1005379,$52.00,x2016anr,x2015aoc,23002021,"""LaSarreQCJ9Z5N33GlenholmeCourt"""
3690,1005381,$33.00,x2018aus,x2014bim,20072021,"""JuandeFucaShoreBCV0S8H97707UniversityCourt"""
3691,1005383,$111.00,x2017aij,x2015ada,11082021,"""NewGlasgowNSB2H6R17005S.BrandywineDrive"""
3692,1005385,$53.00,x2018bmb,x2014acg,10112021,"""PentictonBCV2A1C437HarveyRd."""
3693,1005387,$100.00,x2020aja,x2020ald,02102021,522AddisonCourtUnit77
3694,1005389,$19.00,x2017blj,x2016bae,15052021,"""ComoxBCV9M6C584BrownSt."""
3695,1005391,$57.00,x2015aya,x2018bif,19112021,"""H'e9bertvilleQCG8N3V0646SherwoodAve."""
3696,1005393,$85.00,x2015ahv,x2020aua,15052021,"""7569YoungLaneWhiteRockBCV4B7H9"""
3697,1005395,$110.00,x2014ane,x2019bcm,14002021,"""ThompsonMBR8N3R46PurpleFinchDr."""
3698,1005397,$52.00,x2016bij,x2020ais,05032021,"""KingstonONK7K2M8370GoldenStarAve."""
3699,1005399,$67.00,x2017ara,x2016agy,12072021,"""InnisfilONL9S1H8269CarpenterDrive"""
3700,1005401,$71.00,x2018agh,x2019bgh,22052021,"""Cap-RougeQCG1Y8A4169EastValleyViewSt."""
3701,1005403,$62.00,x2015bjr,x2018bcy,20062021,"""CarbonearLBA1Y5H172ParkerDr."""
3702,1005405,$23.00,x2019aws,x2020acb,14062021,"""CampobelloIslandNBE5E7V99933GreenviewSt."""
3703,1005407,$26.00,x2014abl,x2017biy,15052021,"""95EastArcadiaSt.LachuteQCJ8H9G4"""
3704,1005409,$18.00,x2020azu,x2016ath,03002021,"""PentictonBCV2A1C437HarveyRd."""
3705,1005411,$39.00,x2019bhq,x2020awa,03022021,"""CarbonearLBA1Y5H172ParkerDr."""
3706,1005413,$100.00,x2015bjr,x2016bis,22072021,"""CarbonearLBA1Y5H172ParkerDr."""
3707,1005415,$103.00,x2017bla,x2016ach,24062021,"""ElginONN0L7P922DunbarSt."""
3708,1005417,$54.00,x2016bfc,x2015aop,11022021,"""Laterri'e8reQCG7N4R11GrandStreet"""
3709,1005419,$11.00,x2017afq,x2014ain,03042021,"""GananoqueONK7G8R58044LoganStreet"""
3710,1005421,$109.00,x2017bkk,x2017bla,19062021,"""7526AddisonStreetGagetownNBE5M9S2"""
3711,1005423,$40.00,x2020awi,x2017acc,19002021,"""AntigonishNSB2G8T97RockvilleSt."""
3712,1005425,$84.00,x2019apq,x2019bav,09112021,"""BromontQCJ2L7R5874WestBohemiaRd."""
3713,1005427,$113.00,x2016aem,x2018amf,23012021,"""DufferinCountyONL0N0L985CrescentLane"""
3714,1005429,$113.00,x2014abo,x2016bhc,11022021,"""YoungsCoveNBE4C9R753EdgewoodSt."""
3715,1005431,$11.00,x2017blv,x2015ayw,15052021,"""530WestTalbotDriveKentvilleNSB4N5E6"""
3716,1005433,$117.00,x2019atq,x2018akp,05002021,"""MordenMBR6M3K29314CanterburyAve."""
3717,1005435,$99.00,x2015bbv,x2015asg,17022021,"""VermilionABT9X7N37568ThompsonStreet"""
3718,1005437,$93.00,x2018aky,x2017ahk,08012021,"""FortSt.JohnBCV1J1Y4838WalnutSt."""
3719,1005439,$62.00,x2017avh,x2015aoy,06042021,"""DelhiONN4B8N59108OakwoodRd."""
3720,1005441,$32.00,x2018all,x2017aca,25022021,"""JolietteQCJ6E6E87905SpringAve."""
3721,1005443,$111.00,x2020aih,x2018bmb,01112021,"""296W.YoungDriveQuesnelBCV2J8V4"""
3722,1005445,$71.00,x2015ard,x2018aew,06102021,"""Cap-RougeQCG1Y8A4169EastValleyViewSt."""
3723,1005447,$30.00,x2018aqs,x2018bfv,10032021,"""68KetchHarbourSt.DuncanBCV9L4V1"""
3724,1005449,$19.00,x2018bif,x2016anw,20112021,"""ChristmasIslandNSB1T9G077CoffeeDr."""
3725,1005451,$26.00,x2014ahf,x2017aig,11042021,"""972LibertyStreetCobourgONK9A8A7"""
3726,1005453,$21.00,x2017bep,x2019bhg,03092021,"""Cap-RougeQCG1Y8A4169EastValleyViewSt."""
3727,1005455,$14.00,x2017bdh,x2018bih,22012021,"""947SouthamptonCourtIngersollONN5C2E9"""
3728,1005457,$72.00,x2016bei,x2015aim,23102021,"""7149WilliamSt.QuispamsisNBE2G6Y5"""
3729,1005459,$101.00,x2018axx,x2014bdo,17022021,"""Sainte-JulieQCJ3E1G288RyanAve."""
3730,1005461,$100.00,x2015bcc,x2020azx,04112021,"""68KetchHarbourSt.DuncanBCV9L4V1"""
3731,1005463,$103.00,x2020awa,x2018blq,13042021,"""AthabascaABT9S6Y4886WakehurstSt."""
3732,1005465,$89.00,x2014asn,x2018aal,06112021,"""JuandeFucaShoreBCV0S8H97707UniversityCourt"""
3733,1005467,$20.00,x2015ahu,x2020bac,21052021,"""ChristmasIslandNSB1T9G077CoffeeDr."""
3734,1005469,$89.00,x2020acz,x2020ajh,05092021,"""425E.KetchHarbourDr.FortFrancesONP9A3V9"""
3735,1005471,$112.00,x2016amh,x2016ayt,17032021,"""62RidgeStreetBouchervilleQCJ4B5S2"""
3736,1005473,$94.00,x2018aup,x2015alp,03032021,522AddisonCourtUnit77
3737,1005475,$77.00,x2014avf,x2020bfq,24042021,"""BoiestownNBE6A4C48592S.RidgeviewStreet"""
3738,1005477,$73.00,x2015aqa,x2020bap,23112021,"""HantsCountyNSB0N8H5764SnakeHillDrive"""
3739,1005479,$41.00,x2014abg,x2020aho,14062021,"""972LibertyStreetCobourgONK9A8A7"""
3740,1005481,$99.00,x2016ahm,x2018ayy,13112021,"""7231SycamoreSt.HollandLandingONL9N9A0"""
3741,1005483,$84.00,x2020bjp,x2020als,02102021,"""Saint-QuentinNBE8A0A261AndoverAve."""
3742,1005485,$81.00,x2018biz,x2014avg,25072021,"""91OverlookAve.Saint-AntoineNBE4V9J8"""
3743,1005487,$50.00,x2014ary,x2015aod,15042021,"""856FranklinSt.MetchosinBCV9C9G8"""
3744,1005489,$106.00,x2014aeh,x2020ber,10092021,"""Saint-QuentinNBE8A0A261AndoverAve."""
3745,1005491,$86.00,x2019ayq,x2017awh,13082021,"""CentrevilleNBE7K8H4564W.PhilmontSt."""
3746,1005493,$59.00,x2016bju,x2016aqp,16112021,"""Gasp'e9sie-SudQCG0C8B8718LeatherwoodSt."""
3747,1005495,$26.00,x2018blk,x2014aii,20092021,"""42PrimroseSt.ChelseaQCJ9B6T4"""
3748,1005497,$99.00,x2018bca,x2016aqp,09012021,"""'celes-LavalQCH7Y5B648AndoverStreet"""
3749,1005499,$42.00,x2018azr,x2020bak,15112021,522AddisonCourtUnit77
3750,1005501,$111.00,x2016asc,x2015bkd,14052021,"""530WestTalbotDriveKentvilleNSB4N5E6"""
3751,1005503,$97.00,x2014aoe,x2016bds,22022021,"""AppalachesQCG0R4C78435RockawayCircle"""
3752,1005505,$58.00,x2019bbz,x2016aqf,14022021,"""NewGlasgowNSB2H6R17005S.BrandywineDrive"""
3753,1005507,$90.00,x2016bme,x2016ask,09052021,"""DeerIslandNBE5V7G371LivingstonSt."""
3754,1005509,$67.00,x2014azf,x2018auc,02092021,"""Saint-PrimeQCG8J3T59407LongfellowSt."""
3755,1005511,$71.00,x2017acc,x2018awu,01092021,"""CentrevilleNBE7K8H4564W.PhilmontSt."""
3756,1005513,$76.00,x2015bir,x2018blp,23032021,"""AppalachesQCG0R4C78435RockawayCircle"""
3757,1005515,$32.00,x2016baz,x2017bbk,12032021,"""296W.YoungDriveQuesnelBCV2J8V4"""
3758,1005517,$114.00,x2020bhr,x2020auo,08082021,"""CaraquetNBE1W5K43KirklandRd."""
3759,1005519,$41.00,x2017auj,x2018axl,03092021,"""95EastArcadiaSt.LachuteQCJ8H9G4"""
3760,1005521,$44.00,x2014axe,x2017bbn,14062021,"""7149WilliamSt.QuispamsisNBE2G6Y5"""
3761,1005523,$95.00,x2017aey,x2018acs,15082021,"""856FranklinSt.MetchosinBCV9C9G8"""
3762,1005525,$21.00,x2016blm,x2018blf,06062021,"""InnisfilONL9S1H8269CarpenterDrive"""
3763,1005527,$45.00,x2020akj,x2015ayu,02012021,"""530WestTalbotDriveKentvilleNSB4N5E6"""
3764,1005529,$116.00,x2018bls,x2019ajl,10052021,"""AppalachesQCG0R4C78435RockawayCircle"""
3765,1005531,$25.00,x2017bic,x2017aam,02052021,"""856FranklinSt.MetchosinBCV9C9G8"""
3766,1005533,$41.00,x2016ajn,x2018baa,07072021,"""51ArcadiaSt.DebecNBE7N7L2"""
3767,1005535,$100.00,x2018ajy,x2016alo,19042021,"""725CarriageCircleDoaktownNBE9C8T4"""
3768,1005537,$91.00,x2015aov,x2017ahd,19062021,"""SturgeonFallsONP2B5T472GardenDr."""
3769,1005539,$13.00,x2015axv,x2018ays,07022021,522AddisonCourtUnit77
3770,1005541,$68.00,x2018axx,x2017aga,12092021,"""Sainte-JulieQCJ3E1G288RyanAve."""
3771,1005543,$69.00,x2019bcu,x2014afx,10102021,"""95EastArcadiaSt.LachuteQCJ8H9G4"""
3772,1005545,$78.00,x2017azc,x2015aim,05112021,"""LaSarreQCJ9Z5N33GlenholmeCourt"""
3773,1005547,$23.00,x2014aid,x2020bhy,07032021,"""LaSarreQCJ9Z5N33GlenholmeCourt"""
3774,1005549,$101.00,x2015ahr,x2016aum,10022021,"""ManitoulinONP0P3C37985AcademyDrive"""
3775,1005551,$103.00,x2017aeu,x2016ahm,17092021,"""7149WilliamSt.QuispamsisNBE2G6Y5"""
3776,1005553,$50.00,x2018bih,x2015bjw,17082021,"""AlbanelQCG8M5B69HawthorneSt."""
3777,1005555,$120.00,x2015aaw,x2020bjm,23022021,"""7231SycamoreSt.HollandLandingONL9N9A0"""
3778,1005557,$58.00,x2014afg,x2014abi,12082021,"""62RidgeStreetBouchervilleQCJ4B5S2"""
3779,1005559,$53.00,x2016atv,x2019aiw,15102021,"""KananaskisCountryABT0L5L530OakMeadowAve."""
3780,1005561,$104.00,x2015alx,x2017bkf,09002021,"""KananaskisCountryABT0L5L530OakMeadowAve."""
3781,1005563,$94.00,x2014afg,x2016aqr,10092021,"""62RidgeStreetBouchervilleQCJ4B5S2"""
3782,1005565,$10.00,x2015bbo,x2016arb,10022021,"""DufferinCountyONL0N0L985CrescentLane"""
3783,1005567,$29.00,x2015aol,x2017acc,12022021,"""AthabascaABT9S6Y4886WakehurstSt."""
3784,1005569,$83.00,x2017bdy,x2016agj,05062021,"""ChristmasIslandNSB1T9G077CoffeeDr."""
3785,1005571,$39.00,x2020bjm,x2014asn,25062021,"""22UnionSt.LouisbourgNSB1C5K5"""
3786,1005573,$113.00,x2019abt,x2018aeg,25042021,"""HawkesburyONK6A6V9588PurpleFinchRoad"""
3787,1005575,$119.00,x2014aag,x2016aif,08102021,"""TaberABT1G6G283SouthIroquoisSt."""
3788,1005577,$96.00,x2016aot,x2015aaw,19082021,"""MapleONL6A0N79569CemeteryAve."""
3789,1005579,$54.00,x2015arl,x2017auj,15022021,"""StouffvilleONL4A9V38903WestMeadowCourt"""
3790,1005581,$37.00,x2019anl,x2019ayr,24002021,"""530WestTalbotDriveKentvilleNSB4N5E6"""
3791,1005583,$43.00,x2018abc,x2017apj,22012021,"""64MeadowbrookCourtMont'e9r'e9gie-EstQCJ0J4P7"""
3792,1005585,$94.00,x2014aeh,x2016aco,05022021,"""Saint-QuentinNBE8A0A261AndoverAve."""
3793,1005587,$86.00,x2018ayy,x2018ayi,17002021,"""HantsCountyNSB0N8H5764SnakeHillDrive"""
3794,1005589,$99.00,x2018bcy,x2015ban,04042021,"""ComoxBCV9M6C584BrownSt."""
3795,1005591,$71.00,x2017azc,x2016ach,13082021,"""LaSarreQCJ9Z5N33GlenholmeCourt"""
3796,1005593,$54.00,x2019bly,x2016aug,16052021,"""Laterri'e8reQCG7N4R11GrandStreet"""
3797,1005595,$99.00,x2016bck,x2020adw,06032021,"""YoungsCoveNBE4C9R753EdgewoodSt."""
3798,1005597,$12.00,x2015aoy,x2017aep,08002021,"""DelhiONN4B8N59108OakwoodRd."""
3799,1005599,$93.00,x2016alb,x2015bdn,15032021,"""BromontQCJ2L7R5874WestBohemiaRd."""
3800,1005601,$42.00,x2017axz,x2014aii,06052021,"""ChristmasIslandNSB1T9G077CoffeeDr."""
3801,1005603,$59.00,x2014aii,x2017acd,19022021,"""CampobelloIslandNBE5E7V99933GreenviewSt."""
3802,1005605,$56.00,x2019adj,x2020apt,07032021,"""CollingwoodONL9Y4K733LindaSt."""
3803,1005607,$70.00,x2020atf,x2017aor,01012021,"""JuandeFucaShoreBCV0S8H97707UniversityCourt"""
3804,1005609,$103.00,x2018bev,x2019bgd,15012021,"""CranbrookBCV1C6H68691FultonStreet"""
3805,1005611,$14.00,x2020aki,x2015aov,03092021,"""CaraquetNBE1W5K43KirklandRd."""
3806,1005613,$42.00,x2017abn,x2015ajp,05082021,"""Cap-RougeQCG1Y8A4169EastValleyViewSt."""
3807,1005615,$23.00,x2020bjp,x2015bhs,11032021,"""Saint-QuentinNBE8A0A261AndoverAve."""
3808,1005617,$71.00,x2017atc,x2017aie,24042021,"""692ThirdDr.SelkirkMBR1A9S4"""
3809,1005619,$38.00,x2020bda,x2017bkk,18032021,"""CoverdaleNBE1J6E2170EastGartnerAve."""
3810,1005621,$43.00,x2018bff,x2019asr,24032021,"""Saint-QuentinNBE8A0A261AndoverAve."""
3811,1005623,$71.00,x2015akh,x2019bfd,14112021,"""692ThirdDr.SelkirkMBR1A9S4"""
3812,1005625,$27.00,x2018agd,x2014alk,05022021,"""DauphinMBR7N1N54EastChestnutStreet"""
3813,1005627,$84.00,x2018bmb,x2014awj,20032021,"""PentictonBCV2A1C437HarveyRd."""
3814,1005629,$97.00,x2017ben,x2018bia,24022021,"""Saint-QuentinNBE8A0A261AndoverAve."""
3815,1005631,$75.00,x2019ank,x2019ala,06042021,522AddisonCourtUnit77
3816,1005633,$44.00,x2015aeo,x2014ahl,24032021,"""947SouthamptonCourtIngersollONN5C2E9"""
3817,1005635,$109.00,x2017auy,x2020bkm,23052021,"""BoiestownNBE6A4C48592S.RidgeviewStreet"""
3818,1005637,$69.00,x2018bin,x2016bfr,20082021,"""747WoodlandAve.St.GeorgeNBE5C9X3"""
3819,1005639,$20.00,x2020aik,x2015ajj,03062021,"""AppalachesQCG0R4C78435RockawayCircle"""
3820,1005641,$79.00,x2018aow,x2014bdo,15072021,"""7231SycamoreSt.HollandLandingONL9N9A0"""
3821,1005643,$43.00,x2020abq,x2020bmf,11002021,"""CaraquetNBE1W5K43KirklandRd."""
3822,1005645,$20.00,x2016ajm,x2020auo,17112021,"""CaraquetNBE1W5K43KirklandRd."""
3823,1005647,$43.00,x2020ber,x2014axs,22002021,"""TourdelaBourseQCH4Z6J4794W.MonroeStreet"""
3824,1005649,$109.00,x2018aow,x2015bcc,10072021,"""7231SycamoreSt.HollandLandingONL9N9A0"""
3825,1005651,$35.00,x2019aad,x2014ang,22032021,"""AntigonishNSB2G8T97RockvilleSt."""
3826,1005653,$71.00,x2016bgm,x2020ace,15012021,"""8829SE.SummerhouseDr.Laval-des-RapidesQCH7N0J3"""
3827,1005655,$79.00,x2020aik,x2020aaq,17072021,"""AppalachesQCG0R4C78435RockawayCircle"""
3828,1005657,$44.00,x2016blc,x2020aqu,12042021,"""ThompsonMBR8N3R46PurpleFinchDr."""
3829,1005659,$19.00,x2015blt,x2014baf,18102021,"""7231SycamoreSt.HollandLandingONL9N9A0"""
3830,1005661,$116.00,x2014agz,x2019bby,12102021,"""42PrimroseSt.ChelseaQCJ9B6T4"""
3831,1005663,$116.00,x2015bkh,x2017bic,17062021,"""HantsCountyNSB0N8H5764SnakeHillDrive"""
3832,1005665,$26.00,x2019bgd,x2015bdn,12032021,"""KananaskisCountryABT0L5L530OakMeadowAve."""
3833,1005667,$91.00,x2018aqd,x2017abu,15012021,"""R'e9giond'OkaQCJ0N2J4313CreekDr."""
3834,1005669,$80.00,x2014bah,x2015aqh,20002021,522AddisonCourtUnit77
3835,1005671,$47.00,x2014baf,x2015bjh,20112021,"""947SouthamptonCourtIngersollONN5C2E9"""
3836,1005673,$109.00,x2020and,x2019abj,17062021,"""856FranklinSt.MetchosinBCV9C9G8"""
3837,1005675,$37.00,x2014avf,x2014auq,18032021,"""BoiestownNBE6A4C48592S.RidgeviewStreet"""
3838,1005677,$62.00,x2016aer,x2017aun,06032021,"""856FranklinSt.MetchosinBCV9C9G8"""
3839,1005679,$62.00,x2018ack,x2018afk,15002021,"""PentictonBCV2A1C437HarveyRd."""
3840,1005681,$80.00,x2018avo,x2019aty,03102021,"""AppalachesQCG0R4C78435RockawayCircle"""
3841,1005683,$115.00,x2016adu,x2016axc,09042021,"""CollingwoodONL9Y4K733LindaSt."""
3842,1005685,$94.00,x2016ads,x2018bls,02102021,"""AthabascaABT9S6Y4886WakehurstSt."""
3843,1005687,$82.00,x2018aow,x2015ahe,16042021,"""7231SycamoreSt.HollandLandingONL9N9A0"""
3844,1005689,$16.00,x2017ajo,x2018aln,17082021,"""AntigonishNSB2G8T97RockvilleSt."""
3845,1005691,$14.00,x2017apw,x2020axu,07042021,"""NewGlasgowNSB2H6R17005S.BrandywineDrive"""
3846,1005693,$67.00,x2014bhl,x2017ano,03102021,"""HantsCountyNSB0N8H5764SnakeHillDrive"""
3847,1005695,$102.00,x2015biu,x2019air,15032021,"""ManitoulinONP0P3C37985AcademyDrive"""
3848,1005697,$53.00,x2015bem,x2018ayy,01092021,"""8953NorthSpruceSt.Masson-AngersQCJ8M6L5"""
3849,1005699,$55.00,x2014anm,x2016adu,03052021,"""1SummerhouseSt.Ste.AnneMBR5H7K4"""
3850,1005701,$79.00,x2014alk,x2017bkg,10062021,"""LaSarreQCJ9Z5N33GlenholmeCourt"""
3851,1005703,$50.00,x2016aww,x2019adh,06102021,"""TrailBCV1R9T949N.ChurchDr."""
3852,1005705,$78.00,x2015bhf,x2018agr,03102021,"""ChristmasIslandNSB1T9G077CoffeeDr."""
3853,1005707,$81.00,x2018aue,x2014axf,01052021,"""Rivi'e8re-du-LoupQCG5R4V167AirportAve."""
3854,1005709,$108.00,x2015agx,x2018awg,16052021,"""7231SycamoreSt.HollandLandingONL9N9A0"""
3855,1005711,$26.00,x2018alc,x2016atl,01062021,"""CampobelloIslandNBE5E7V99933GreenviewSt."""
3856,1005713,$113.00,x2014bke,x2019aev,02022021,"""22UnionSt.LouisbourgNSB1C5K5"""
3857,1005715,$100.00,x2014avf,x2017awh,15092021,"""BoiestownNBE6A4C48592S.RidgeviewStreet"""
3858,1005717,$67.00,x2017bgb,x2016ahn,05072021,"""PentictonBCV2A1C437HarveyRd."""
3859,1005719,$110.00,x2017baw,x2016ayo,21112021,"""GananoqueONK7G8R58044LoganStreet"""
3860,1005721,$48.00,x2019bjq,x2019axq,03002021,"""PerthONK7H3A5636ChestnutSt."""
3861,1005723,$20.00,x2016asc,x2019avy,04092021,"""530WestTalbotDriveKentvilleNSB4N5E6"""
3862,1005725,$27.00,x2019auu,x2019aou,09092021,"""Saint-PrimeQCG8J3T59407LongfellowSt."""
3863,1005727,$82.00,x2015bjr,x2015bfo,02002021,"""CarbonearLBA1Y5H172ParkerDr."""
3864,1005729,$109.00,x2014aah,x2016bei,20012021,"""8829SE.SummerhouseDr.Laval-des-RapidesQCH7N0J3"""
3865,1005731,$77.00,x2018aom,x2019bdv,21052021,"""7149WilliamSt.QuispamsisNBE2G6Y5"""
3866,1005733,$95.00,x2020afi,x2018atm,16112021,"""HamiltonONL8E6H01AirportStreet"""
3867,1005735,$77.00,x2016blx,x2020anx,25022021,"""PonokaABT4J2V064HomesteadAve."""
3868,1005737,$63.00,x2014awj,x2018bgq,23022021,"""HamptonNBE5N4X645SheffieldAve."""
3869,1005739,$60.00,x2017awv,x2017ahd,08072021,"""7149WilliamSt.QuispamsisNBE2G6Y5"""
3870,1005741,$92.00,x2016bie,x2019bdk,11012021,"""AthabascaABT9S6Y4886WakehurstSt."""
3871,1005743,$78.00,x2015bch,x2014aks,10042021,"""PerthONK7H3A5636ChestnutSt."""
3872,1005745,$37.00,x2017afo,x2018bhx,11102021,"""CoverdaleNBE1J6E2170EastGartnerAve."""
3873,1005747,$56.00,x2017azo,x2017awh,02102021,"""9CatherineSt.WolfvilleNSB4P2J7"""
3874,1005749,$57.00,x2016bai,x2018amf,25032021,"""JuandeFucaShoreBCV0S8H97707UniversityCourt"""
3875,1005751,$26.00,x2015bbo,x2019axw,20072021,"""DufferinCountyONL0N0L985CrescentLane"""
3876,1005753,$19.00,x2019bdj,x2018bff,25062021,"""StouffvilleONL4A9V38903WestMeadowCourt"""
3877,1005755,$30.00,x2016ath,x2020bfg,04012021,522AddisonCourtUnit77
3878,1005757,$21.00,x2020adc,x2014amr,18102021,"""LaBaieQCG7B7N28861DepotSt."""
3879,1005759,$84.00,x2019bdk,x2019beb,06012021,"""TaberABT1G6G283SouthIroquoisSt."""
3880,1005761,$24.00,x2015bem,x2020aht,21112021,"""8953NorthSpruceSt.Masson-AngersQCJ8M6L5"""
3881,1005763,$74.00,x2019asm,x2017azc,21012021,"""91OverlookAve.Saint-AntoineNBE4V9J8"""
3882,1005765,$74.00,x2017bfs,x2020apk,06012021,"""DorvalOutskirtsQCH9P9S57564LongbranchRd."""
3883,1005767,$52.00,x2020apv,x2015bdn,11022021,"""ChristmasIslandNSB1T9G077CoffeeDr."""
3884,1005769,$108.00,x2018ayi,x2016ahp,09032021,"""51ArcadiaSt.DebecNBE7N7L2"""
3885,1005771,$12.00,x2020ajh,x2016blx,08072021,"""R'e9giond'OkaQCJ0N2J4313CreekDr."""
3886,1005773,$42.00,x2016auw,x2016atg,25102021,"""CoverdaleNBE1J6E2170EastGartnerAve."""
3887,1005775,$15.00,x2017ayh,x2017aru,01062021,"""ThompsonMBR8N3R46PurpleFinchDr."""
3888,1005777,$120.00,x2017awh,x2014ars,14062021,"""DauphinMBR7N1N54EastChestnutStreet"""
3889,1005779,$69.00,x2014bgt,x2018amf,03112021,"""856FranklinSt.MetchosinBCV9C9G8"""
3890,1005781,$83.00,x2017bix,x2017ajd,04112021,"""530WestTalbotDriveKentvilleNSB4N5E6"""
3891,1005783,$85.00,x2014ary,x2018avo,16022021,"""856FranklinSt.MetchosinBCV9C9G8"""
3892,1005785,$24.00,x2020aik,x2020aik,05062021,"""AppalachesQCG0R4C78435RockawayCircle"""
3893,1005787,$90.00,x2020ado,x2015ahu,20082021,"""AlbanelQCG8M5B69HawthorneSt."""
3894,1005789,$67.00,x2016ach,x2020and,04012021,"""AthabascaABT9S6Y4886WakehurstSt."""
3895,1005791,$63.00,x2015ana,x2014bfa,18042021,"""TorbayLBA1K2E09812E.3rdAve."""
3896,1005793,$28.00,x2014azf,x2017afm,16062021,"""Saint-PrimeQCG8J3T59407LongfellowSt."""
3897,1005795,$87.00,x2019bjl,x2019aev,02002021,"""ThompsonMBR8N3R46PurpleFinchDr."""
3898,1005797,$13.00,x2014anp,x2017acc,13072021,"""KincardineONN2Z1S68037E.RaceAve."""
3899,1005799,$81.00,x2019aka,x2019ank,18062021,"""L'ErableQCG0Y8C4456LakeviewRoad"""
3900,1005801,$95.00,x2015avk,x2020avc,18032021,"""CampobelloIslandNBE5E7V99933GreenviewSt."""
3901,1005803,$75.00,x2019aog,x2015ban,06092021,"""DufferinCountyONL0N0L985CrescentLane"""
3902,1005805,$38.00,x2015ajj,x2017ano,07032021,"""HamiltonONL8E6H01AirportStreet"""
3903,1005807,$113.00,x2020bfy,x2018akl,22012021,"""Rivi'e8re-du-LoupQCG5R4V167AirportAve."""
3904,1005809,$14.00,x2015acp,x2016ahn,13042021,"""WestElmwoodSt.Val-d'OrQCJ9P7P7"""
3905,1005811,$109.00,x2016aap,x2017bdz,03102021,"""762TempleSt.LaPlaineQCJ7M5E7"""
3906,1005813,$63.00,x2020bkq,x2017aof,22062021,"""H'e9bertvilleQCG8N3V0646SherwoodAve."""
3907,1005815,$109.00,x2014bjy,x2017acj,15052021,"""856FranklinSt.MetchosinBCV9C9G8"""
3908,1005817,$104.00,x2020abq,x2017avp,19032021,"""CaraquetNBE1W5K43KirklandRd."""
3909,1005819,$73.00,x2020amj,x2017akt,17102021,"""7569YoungLaneWhiteRockBCV4B7H9"""
3910,1005821,$114.00,x2020bet,x2018afa,10062021,"""LaSarreQCJ9Z5N33GlenholmeCourt"""
3911,1005823,$16.00,x2020bcw,x2015bfo,10092021,"""972LibertyStreetCobourgONK9A8A7"""
3912,1005825,$114.00,x2018aan,x2015bao,09052021,"""HawkesburyONK6A6V9588PurpleFinchRoad"""
3913,1005827,$14.00,x2016azt,x2016axc,10082021,"""LepreauNBE5J0E3486UnionStreet"""
3914,1005829,$106.00,x2016afc,x2016axg,06062021,"""WestElmwoodSt.Val-d'OrQCJ9P7P7"""
3915,1005831,$20.00,x2016agj,x2019ayq,14012021,"""StouffvilleONL4A9V38903WestMeadowCourt"""
3916,1005833,$86.00,x2017aeu,x2016asc,09112021,"""7149WilliamSt.QuispamsisNBE2G6Y5"""
3917,1005835,$97.00,x2016aqq,x2018apa,06092021,"""HamiltonONL8E6H01AirportStreet"""
3918,1005837,$44.00,x2016aqf,x2015ajp,13002021,"""530WestTalbotDriveKentvilleNSB4N5E6"""
3919,1005839,$15.00,x2017bmh,x2020bbe,11102021,"""Rivi'e8re-du-LoupQCG5R4V167AirportAve."""
3920,1005841,$58.00,x2017ayc,x2020ani,08092021,"""ListowelONN4W4G92GlendaleSt."""
3921,1005843,$84.00,x2018art,x2015anz,06072021,"""CarbonearLBA1Y5H172ParkerDr."""
3922,1005845,$74.00,x2016ahm,x2020atf,07092021,"""7231SycamoreSt.HollandLandingONL9N9A0"""
3923,1005847,$65.00,x2015apd,x2015ahb,06032021,"""42PrimroseSt.ChelseaQCJ9B6T4"""
3924,1005849,$48.00,x2016auk,x2017acj,07092021,"""CranbrookBCV1C6H68691FultonStreet"""
3925,1005851,$88.00,x2019awf,x2014adf,25042021,"""CentrevilleNBE7K8H4564W.PhilmontSt."""
3926,1005853,$58.00,x2019atw,x2020ais,16052021,"""ComoxBCV9M6C584BrownSt."""
3927,1005855,$70.00,x2020ayp,x2018blk,10042021,"""530WestTalbotDriveKentvilleNSB4N5E6"""
3928,1005857,$87.00,x2014ali,x2014bim,18062021,"""9810FairgroundAvenueGreelyONK4P4M4"""
3929,1005859,$13.00,x2014aeh,x2014bim,25062021,"""Saint-QuentinNBE8A0A261AndoverAve."""
3930,1005861,$86.00,x2015asg,x2015bho,23002021,"""GananoqueONK7G8R58044LoganStreet"""
3931,1005863,$88.00,x2019aty,x2018blq,05092021,"""JolietteQCJ6E6E87905SpringAve."""
