shipmentID,ItemID,userID,userAddress,recyclerAddress,DateShipped,DateRecieved
3170345,,x2017acj,9810FairgroundAvenueGreely ONK4P4M4,"Boiestown,NBE6A4C48592S.RidgeviewStreet",11102016,14102016
2775458,,x2016agj,Stouffville ONL4A9V38903WestMeadowCourt,"Sainte-Julie,QCJ3E1G288RyanAve.",12102015,15102015
4030695,,x2019axq,Saint-Quentin NBE8A0A261AndoverAve.,"296W.YoungDriveQuesnel,BCV2J8V4",92018,3092018
2558923,,x2018aez,Caraquet NBE1W5K43KirklandRd.,"42PrimroseSt.Chelsea,QCJ9B6T4",1062020,4062020
3866908,,x2015bee,7149WilliamSt.Quispamsis NBE2G6Y5,"Centreville,NBE7K8H4564W.PhilmontSt.",8042018,11042018
3049893,,x2018axy,WestElmwoodSt.Val-d'Or QCJ9P7P7,"725CarriageCircleDoaktown,NBE9C8T4",15092020,17092020
3132789,,x2018acs,DeerIsland NBE5V7G371LivingstonSt.,"Gananoque,ONK7G8R58044LoganStreet",15082020,18082020
3652458,,x2014bkx,7526AddisonStreetGagetown NBE5M9S2,"Collingwood,ONL9Y4K733LindaSt.",16012015,19012015
3661451,,x2018aob,Vermilion ABT9X7N37568ThompsonStreet,"Albanel,QCG8M5B69HawthorneSt.",112020,3112020
3496067,,x2017ajc,42PrimroseSt.Chelsea QCJ9B6T4,"R'e9giond'Oka,QCJ0N2J4313CreekDr.",11032017,14032017
4082105,,x2014asi,Carbonear LBA1Y5H172ParkerDr.,"Vermilion,ABT9X7N37568ThompsonStreet",11082019,14082019
4521861,,x2017ahd,7149WilliamSt.Quispamsis NBE2G6Y5,"8829SE.SummerhouseDr.Laval-des-Rapides,QCH7N0J3",4012016,7012016
2634824,,x2014bjg,Delhi ONN4B8N59108OakwoodRd.,"8953NorthSpruceSt.Masson-Angers,QCJ8M6L5",2012018,5012018
3379687,,x2014bjj,TourdelaBourse QCH4Z6J4794W.MonroeStreet,"530WestTalbotDriveKentville,NSB4N5E6",14112015,16112015
2529827,,x2017arz,L'Erable QCG0Y8C4456LakeviewRoad,"JuandeFucaShore,BCV0S8H97707UniversityCourt",3012016,6012016
2687757,,x2016bgr,HantsCounty NSB0N8H5764SnakeHillDrive,"Vermilion,ABT9X7N37568ThompsonStreet",20012020,23012020
2956763,,x2017aeu,7149WilliamSt.Quispamsis NBE2G6Y5,"JuandeFucaShore,BCV0S8H97707UniversityCourt",15052020,17052020
4438638,,x2018aaa,Athabasca ABT9S6Y4886WakehurstSt.,"62RidgeStreetBoucherville,QCJ4B5S2",2032016,5032016
2874932,,x2020bde,Hawkesbury ONK6A6V9588PurpleFinchRoad,"692ThirdDr.Selkirk,MBR1A9S4",1102020,4102020
4033376,,x2017aef,95EastArcadiaSt.Lachute QCJ8H9G4,"Boiestown,NBE6A4C48592S.RidgeviewStreet",1062020,4062020
4126581,,x2014amn,Maple ONL6A0N79569CemeteryAve.,"Stouffville,ONL4A9V38903WestMeadowCourt",5012020,8012020
3186115,,x2014aiz,9810FairgroundAvenueGreely ONK4P4M4,"Carbonear,LBA1Y5H172ParkerDr.",4112020,7112020
3905990,,x2015aei,972LibertyStreetCobourg ONK9A8A7,"'celes-Laval,QCH7Y5B648AndoverStreet",16112016,19112016
3156808,,x2014baf,947SouthamptonCourtIngersoll ONN5C2E9,"64MeadowbrookCourtMont'e9r'e9gie-Est,QCJ0J4P7",14052020,16052020
4169503,,x2020bjs,Sainte-Julie QCJ3E1G288RyanAve.,"Stouffville,ONL4A9V38903WestMeadowCourt",15092017,18092017
4326671,,x2018amz,Elgin ONN0L7P922DunbarSt.,"Nepean,ONK2G5X2735PendergastStreet",10042019,13042019
3800923,,x2017avh,Delhi ONN4B8N59108OakwoodRd.,"Bromont,QCJ2L7R5874WestBohemiaRd.",13112015,15112015
2717486,,x2015ats,8829SE.SummerhouseDr.Laval-des-Rapides QCH7N0J3,"Hawkesbury,ONK6A6V9588PurpleFinchRoad",19072019,22072019
4018173,,x2020bgu,62RidgeStreetBoucherville QCJ4B5S2,"Athabasca,ABT9S6Y4886WakehurstSt.",17112020,20112020
4425805,,x2020aok,JuandeFucaShore BCV0S8H97707UniversityCourt,"Coverdale,NBE1J6E2170EastGartnerAve.",8002020,11002020
4201611,,x2019bea,Coverdale NBE1J6E2170EastGartnerAve.,"42PrimroseSt.Chelsea,QCJ9B6T4",10032018,13032018
2970169,,x2018apy,HantsCounty NSB0N8H5764SnakeHillDrive,"Comox,BCV9M6C584BrownSt.",19042019,22042019
3385477,,x2016blc,Thompson MBR8N3R46PurpleFinchDr.,"L'Erable,QCG0Y8C4456LakeviewRoad",7072020,10072020
4223739,,x2014ajk,Bromont QCJ2L7R5874WestBohemiaRd.,"Hampton,NBE5N4X645SheffieldAve.",18082017,21082017
3928182,,x2016atv,KananaskisCountry ABT0L5L530OakMeadowAve.,"Hamilton,ONL8E6H01AirportStreet",10072017,13072017
3059308,,x2017axk,QueensCounty NSB0T0L851PiperStreet,"ChristmasIsland,NSB1T9G077CoffeeDr.",2062015,5062015
3479859,,x2016bja,Gananoque ONK7G8R58044LoganStreet,"Collingwood,ONL9Y4K733LindaSt.",4042018,7042018
4130251,,x2015bbv,Vermilion ABT9X7N37568ThompsonStreet,"LaBaie,QCG7B7N28861DepotSt.",62017,3062017
3095872,,x2020ahx,42PrimroseSt.Chelsea QCJ9B6T4,"Dauphin,MBR7N1N54EastChestnutStreet",12052016,15052016
2486997,,x2014bkx,7526AddisonStreetGagetown NBE5M9S2,"Dauphin,MBR7N1N54EastChestnutStreet",1112020,4112020
4097624,,x2014aoz,Perth ONK7H3A5636ChestnutSt.,"Listowel,ONN4W4G92GlendaleSt.",3092015,6092015
2605229,,x2016bjo,Sainte-Julie QCJ3E1G288RyanAve.,"QueensCounty,NSB0T0L851PiperStreet",5102018,8102018
2458932,,x2020aho,Listowel ONN4W4G92GlendaleSt.,"DufferinCounty,ONL0N0L985CrescentLane",16042015,19042015
4457733,,x2018are,1SummerhouseSt.Ste.Anne MBR5H7K4,"692ThirdDr.Selkirk,MBR1A9S4",9102015,12102015
3558782,,x2017bep,Cap-Rouge QCG1Y8A4169EastValleyViewSt.,"Albanel,QCG8M5B69HawthorneSt.",1102017,4102017
2838402,,x2016apf,Hamilton ONL8E6H01AirportStreet,"Hamilton,ONL8E6H01AirportStreet",8032019,11032019
3602138,,x2015bbo,DufferinCounty ONL0N0L985CrescentLane,"7149WilliamSt.Quispamsis,NBE2G6Y5",2002016,5002016
3152699,,x2020aph,Gananoque ONK7G8R58044LoganStreet,"425E.KetchHarbourDr.FortFrances,ONP9A3V9",15072018,17072018
3903936,,x2017age,530WestTalbotDriveKentville NSB4N5E6,"Ladysmith,BCV9G5M666LowerRiverDrive",5082019,8082019
3375872,,x2018akl,Innisfil ONL9S1H8269CarpenterDrive,"'celes-Laval,QCH7Y5B648AndoverStreet",11012018,14012018
3203577,,x2018aqn,KananaskisCountry ABT0L5L530OakMeadowAve.,"Collingwood,ONL9Y4K733LindaSt.",19072015,22072015
4541599,,x2018abp,Centreville NBE7K8H4564W.PhilmontSt.,"8953NorthSpruceSt.Masson-Angers,QCJ8M6L5",17092015,20092015
3023853,,x2015ahe,Gasp'e9sie-Sud QCG0C8B8718LeatherwoodSt.,"Ponoka,ABT4J2V064HomesteadAve.",15092020,18092020
3960864,,x2017aef,95EastArcadiaSt.Lachute QCJ8H9G4,"Cranbrook,BCV1C6H68691FultonStreet",4052018,7052018
3613367,,x2018bau,Kingston ONK7K2M8370GoldenStarAve.,"1SummerhouseSt.Ste.Anne,MBR5H7K4",19082018,22082018
3335663,,x2018ajy,725CarriageCircleDoaktown NBE9C8T4,"Rivi'e8re-du-Loup,QCG5R4V167AirportAve.",17012016,20012016
3069542,,x2018aqn,KananaskisCountry ABT0L5L530OakMeadowAve.,"8953NorthSpruceSt.Masson-Angers,QCJ8M6L5",7062016,10062016
4309529,,x2015aol,Athabasca ABT9S6Y4886WakehurstSt.,"9810FairgroundAvenueGreely,ONK4P4M4",18072019,21072019
4523828,,x2015aim,Gasp'e9sie-Sud QCG0C8B8718LeatherwoodSt.,"Manitoulin,ONP0P3C37985AcademyDrive",4112018,7112018
4490209,,x2016aif,Courtice ONL1E5G58973WestMilesAve.,"YoungsCove,NBE4C9R753EdgewoodSt.",19092018,22092018
3762014,,x2016bfk,Athabasca ABT9S6Y4886WakehurstSt.,"856FranklinSt.Metchosin,BCV9C9G8",2020,3002020
2519163,,x2014aks,1SummerhouseSt.Ste.Anne MBR5H7K4,"Joliette,QCJ6E6E87905SpringAve.",7112020,10112020
3400546,,x2017anq,JuandeFucaShore BCV0S8H97707UniversityCourt,"Kincardine,ONN2Z1S68037E.RaceAve.",8082017,11082017
3728081,,x2020azk,856FranklinSt.Metchosin BCV9C9G8,"Carbonear,LBA1Y5H172ParkerDr.",16102015,19102015
3464406,,x2017aof,HantsCounty NSB0N8H5764SnakeHillDrive,"Boiestown,NBE6A4C48592S.RidgeviewStreet",19022015,22022015
2937478,,x2015agx,7231SycamoreSt.HollandLanding ONL9N9A0,"Sainte-Julie,QCJ3E1G288RyanAve.",3112018,6112018
2584871,,x2015aju,747WoodlandAve.St.George NBE5C9X3,"Listowel,ONN4W4G92GlendaleSt.",9042016,12042016
4425517,,x2014bjx,MeadowLake SKS9X9V3866SutorStreet,"1SummerhouseSt.Ste.Anne,MBR5H7K4",8012019,11012019
3432575,,x2020bhp,Gananoque ONK7G8R58044LoganStreet,"42PrimroseSt.Chelsea,QCJ9B6T4",16062020,19062020
2963845,,x2020apn,Joliette QCJ6E6E87905SpringAve.,"Taber,ABT1G6G283SouthIroquoisSt.",4082017,7082017
3541684,,x2018bia,R'e9giond'Oka QCJ0N2J4313CreekDr.,"Rivi'e8re-du-Loup,QCG5R4V167AirportAve.",17042019,20042019
2709959,,x2017asj,8829SE.SummerhouseDr.Laval-des-Rapides QCH7N0J3,"LaSarre,QCJ9Z5N33GlenholmeCourt",6012019,9012019
4511755,,x2019aqt,Coverdale NBE1J6E2170EastGartnerAve.,"725CarriageCircleDoaktown,NBE9C8T4",6032018,9032018
3353012,,x2017bic,856FranklinSt.Metchosin BCV9C9G8,"68KetchHarbourSt.Duncan,BCV9L4V1",9092015,12092015
4525260,,x2019ajl,947SouthamptonCourtIngersoll ONN5C2E9,"Cranbrook,BCV1C6H68691FultonStreet",15012017,17012017
2900414,,x2020anc,Joliette QCJ6E6E87905SpringAve.,"ChristmasIsland,NSB1T9G077CoffeeDr.",19092017,22092017
2407787,,x2017axz,ChristmasIsland NSB1T9G077CoffeeDr.,"7526AddisonStreetGagetown,NBE5M9S2",9102019,12102019
3129605,,x2018auv,Antigonish NSB2G8T97RockvilleSt.,"Boiestown,NBE6A4C48592S.RidgeviewStreet",1092017,4092017
2476491,,x2016atv,KananaskisCountry ABT0L5L530OakMeadowAve.,"WestElmwoodSt.Val-d'Or,QCJ9P7P7",18102017,21102017
3683389,,x2016axg,91OverlookAve.Saint-Antoine NBE4V9J8,"972LibertyStreetCobourg,ONK9A8A7",9012019,
2477107,,x2020apv,ChristmasIsland NSB1T9G077CoffeeDr.,"51ArcadiaSt.Debec,NBE7N7L2",13022017,15022017
4278074,,x2017asl,Lepreau NBE5J0E3486UnionStreet,"Penticton,BCV2A1C437HarveyRd.",1102019,4102019
3761562,,x2019bfu,Laterri'e8re QCG7N4R11GrandStreet,"Delhi,ONN4B8N59108OakwoodRd.",7092017,10092017
3879041,,x2019aqc,972LibertyStreetCobourg ONK9A8A7,"51ArcadiaSt.Debec,NBE7N7L2",42016,3042016
3359309,,x2020bhi,95EastArcadiaSt.Lachute QCJ8H9G4,"Albanel,QCG8M5B69HawthorneSt.",15092020,17092020
4334280,,x2019aqk,Laterri'e8re QCG7N4R11GrandStreet,"Coverdale,NBE1J6E2170EastGartnerAve.",15022020,17022020
2426882,,x2015aqz,Kingston ONK7K2M8370GoldenStarAve.,"692ThirdDr.Selkirk,MBR1A9S4",20072019,23072019
3751723,,x2019anl,530WestTalbotDriveKentville NSB4N5E6,"HantsCounty,NSB0N8H5764SnakeHillDrive",6012019,9012019
3871129,,x2017bcj,Appalaches QCG0R4C78435RockawayCircle,"Saint-Prime,QCG8J3T59407LongfellowSt.",15072016,18072016
4263079,,x2018abp,Centreville NBE7K8H4564W.PhilmontSt.,"Vermilion,ABT9X7N37568ThompsonStreet",17052019,20052019
3768973,,x2020ayf,Nepean ONK2G5X2735PendergastStreet,"Morden,MBR6M3K29314CanterburyAve.",8092015,11092015
3793119,,x2014ane,Thompson MBR8N3R46PurpleFinchDr.,"Centreville,NBE7K8H4564W.PhilmontSt.",6012017,9012017
3581331,,x2015blt,7231SycamoreSt.HollandLanding ONL9N9A0,"JuandeFucaShore,BCV0S8H97707UniversityCourt",5002017,8002017
3758478,,x2015awm,Delhi ONN4B8N59108OakwoodRd.,"8953NorthSpruceSt.Masson-Angers,QCJ8M6L5",15032017,18032017
3034588,,x2020alf,SturgeonFalls ONP2B5T472GardenDr.,"Athabasca,ABT9S6Y4886WakehurstSt.",15082018,18082018
2721256,,x2019ayg,972LibertyStreetCobourg ONK9A8A7,"SturgeonFalls,ONP2B5T472GardenDr.",7072020,10072020
2419700,,x2016bae,8829SE.SummerhouseDr.Laval-des-Rapides QCH7N0J3,"Gasp'e9sie-Sud,QCG0C8B8718LeatherwoodSt.",4012018,7012018
4268542,,x2015bfo,64MeadowbrookCourtMont'e9r'e9gie-Est QCJ0J4P7,"7569YoungLaneWhiteRock,BCV4B7H9",9112019,12112019
2658032,,x2018aln,Bromont QCJ2L7R5874WestBohemiaRd.,"Rivi'e8re-du-Loup,QCG5R4V167AirportAve.",7102016,10102016
4208079,,x2017bix,530WestTalbotDriveKentville NSB4N5E6,"Lepreau,NBE5J0E3486UnionStreet",15022018,17022018
3479982,,x2016aek,Coverdale NBE1J6E2170EastGartnerAve.,"Vermilion,ABT9X7N37568ThompsonStreet",3042017,6042017
3595929,,x2019bly,Laterri'e8re QCG7N4R11GrandStreet,"Kincardine,ONN2Z1S68037E.RaceAve.",14072015,16072015
2956649,,x2020avs,64MeadowbrookCourtMont'e9r'e9gie-Est QCJ0J4P7,"CampobelloIsland,NBE5E7V99933GreenviewSt.",14022015,16022015
4529386,,x2014bdo,9CatherineSt.Wolfville NSB4P2J7,"QueensCounty,NSB0T0L851PiperStreet",18032019,21032019
2988901,,x2016anf,L'Erable QCG0Y8C4456LakeviewRoad,"7569YoungLaneWhiteRock,BCV4B7H9",2052018,5052018
2661533,,x2016blc,Thompson MBR8N3R46PurpleFinchDr.,"HantsCounty,NSB0N8H5764SnakeHillDrive",20022017,23022017
3461080,,x2019bbb,Antigonish NSB2G8T97RockvilleSt.,"LaBaie,QCG7B7N28861DepotSt.",18002019,21002019
2582885,,x2017ben,Saint-Quentin NBE8A0A261AndoverAve.,"9810FairgroundAvenueGreely,ONK4P4M4",16072015,19072015
3194215,,x2018abr,Woodstock NBE7M9X97380MeadowAve.,"Torbay,LBA1K2E09812E.3rdAve.",6002018,9002018
4083020,,x2015amx,'celes-Laval QCH7Y5B648AndoverStreet,"91OverlookAve.Saint-Antoine,NBE4V9J8",20062015,23062015
3489614,,x2019ayb,Courtice ONL1E5G58973WestMilesAve.,"8829SE.SummerhouseDr.Laval-des-Rapides,QCH7N0J3",12092020,15092020
4277657,,x2019ank,522AddisonCourtUnit77,"QueensCounty,NSB0T0L851PiperStreet",17112020,20112020
4489961,,x2015amm,DeerIsland NBE5V7G371LivingstonSt.,"947SouthamptonCourtIngersoll,ONN5C2E9",18092016,21092016
3862331,,x2018bin,747WoodlandAve.St.George NBE5C9X3,"Nepean,ONK2G5X2735PendergastStreet",14112018,16112018
4354446,,x2014aox,7569YoungLaneWhiteRock BCV4B7H9,"Gananoque,ONK7G8R58044LoganStreet",3062020,6062020
4540915,,x2016ask,692ThirdDr.Selkirk MBR1A9S4,"Perth,ONK7H3A5636ChestnutSt.",16062018,19062018
3899917,,x2014bfp,425E.KetchHarbourDr.FortFrances ONP9A3V9,"DeerIsland,NBE5V7G371LivingstonSt.",11072018,14072018
4130018,,x2016abz,WestElmwoodSt.Val-d'Or QCJ9P7P7,"Bromont,QCJ2L7R5874WestBohemiaRd.",11102020,14102020
4291970,,x2016amh,62RidgeStreetBoucherville QCJ4B5S2,"7569YoungLaneWhiteRock,BCV4B7H9",2062018,5062018
2691404,,x2019bbx,Trail BCV1R9T949N.ChurchDr.,"Laterri'e8re,QCG7N4R11GrandStreet",9032016,12032016
3153045,,x2016aci,Antigonish NSB2G8T97RockvilleSt.,"11WakehurstSt.Tillsonburg,ONN4G7V1",15082016,18082016
3239358,,x2019aqv,NewGlasgow NSB2H6R17005S.BrandywineDrive,"Morden,MBR6M3K29314CanterburyAve.",16082019,19082019
2486030,,x2019bcz,Delhi ONN4B8N59108OakwoodRd.,"L'Erable,QCG0Y8C4456LakeviewRoad",2112019,5112019
4073200,,x2019abt,Hawkesbury ONK6A6V9588PurpleFinchRoad,"MeadowLake,SKS9X9V3866SutorStreet",3072020,6072020
2939341,,x2016bcp,Woodstock NBE7M9X97380MeadowAve.,"95EastArcadiaSt.Lachute,QCJ8H9G4",17072016,20072016
3899249,,x2018arc,Taber ABT1G6G283SouthIroquoisSt.,"Rivi'e8re-du-Loup,QCG5R4V167AirportAve.",13092018,15092018
4374936,,x2019bgh,947SouthamptonCourtIngersoll ONN5C2E9,"Kincardine,ONN2Z1S68037E.RaceAve.",8072015,11072015
3860160,,x2019bcz,Delhi ONN4B8N59108OakwoodRd.,"WestElmwoodSt.Val-d'Or,QCJ9P7P7",15092016,18092016
4344486,,x2014bgk,Antigonish NSB2G8T97RockvilleSt.,"Hampton,NBE5N4X645SheffieldAve.",3042018,6042018
2868768,,x2015ajx,Listowel ONN4W4G92GlendaleSt.,"DufferinCounty,ONL0N0L985CrescentLane",5112015,8112015
3815870,,x2018bdt,LaBaie QCG7B7N28861DepotSt.,"Kincardine,ONN2Z1S68037E.RaceAve.",6002019,9002019
4499539,,x2016afc,WestElmwoodSt.Val-d'Or QCJ9P7P7,"7231SycamoreSt.HollandLanding,ONL9N9A0",4022020,7022020
3268133,,x2014axe,7149WilliamSt.Quispamsis NBE2G6Y5,"8829SE.SummerhouseDr.Laval-des-Rapides,QCH7N0J3",15102017,17102017
2652494,,x2016bar,Nepean ONK2G5X2735PendergastStreet,"Bromont,QCJ2L7R5874WestBohemiaRd.",52016,3052016
3000116,,x2014alk,LaSarre QCJ9Z5N33GlenholmeCourt,"692ThirdDr.Selkirk,MBR1A9S4",10052016,13052016
4437317,,x2020bec,Carbonear LBA1Y5H172ParkerDr.,"'celes-Laval,QCH7Y5B648AndoverStreet",10042015,13042015
4266738,,x2014ajk,Bromont QCJ2L7R5874WestBohemiaRd.,"Saint-Quentin,NBE8A0A261AndoverAve.",6072020,9072020
3745780,,x2014bgw,R'e9giond'Oka QCJ0N2J4313CreekDr.,"Lepreau,NBE5J0E3486UnionStreet",4082015,7082015
2502915,,x2017apw,NewGlasgow NSB2H6R17005S.BrandywineDrive,522AddisonCourtUnit77,19052017,22052017
4066524,,x2018apm,Hampton NBE5N4X645SheffieldAve.,"Albanel,QCG8M5B69HawthorneSt.",20062015,23062015
3151828,,x2014bim,51ArcadiaSt.Debec NBE7N7L2,"7569YoungLaneWhiteRock,BCV4B7H9",9082018,12082018
3133820,,x2020aja,522AddisonCourtUnit77,"9CatherineSt.Wolfville,NSB4P2J7",11022015,14022015
4262713,,x2017bag,9CatherineSt.Wolfville NSB4P2J7,"TourdelaBourse,QCH4Z6J4794W.MonroeStreet",3112019,6112019
2668955,,x2016blm,Innisfil ONL9S1H8269CarpenterDrive,"42PrimroseSt.Chelsea,QCJ9B6T4",2062019,5062019
2883851,,x2017bbn,Perth ONK7H3A5636ChestnutSt.,"Morden,MBR6M3K29314CanterburyAve.",2102017,5102017
3694931,,x2019aay,Caraquet NBE1W5K43KirklandRd.,"Dauphin,MBR7N1N54EastChestnutStreet",7112020,10112020
3005579,,x2014bcs,Innisfil ONL9S1H8269CarpenterDrive,"Sainte-Julie,QCJ3E1G288RyanAve.",10072018,13072018
3296889,,x2015aov,SturgeonFalls ONP2B5T472GardenDr.,"1SummerhouseSt.Ste.Anne,MBR5H7K4",9102015,12102015
3747822,,x2014azw,9CatherineSt.Wolfville NSB4P2J7,"LaBaie,QCG7B7N28861DepotSt.",6092020,9092020
2402887,,x2017aut,95EastArcadiaSt.Lachute QCJ8H9G4,"7149WilliamSt.Quispamsis,NBE2G6Y5",5112018,8112018
3362919,,x2020adk,DorvalOutskirts QCH9P9S57564LongbranchRd.,"Saint-Prime,QCG8J3T59407LongfellowSt.",9052020,12052020
2496006,,x2017acq,TourdelaBourse QCH4Z6J4794W.MonroeStreet,"11WakehurstSt.Tillsonburg,ONN4G7V1",5002019,8002019
3404908,,x2017bbc,Saint-Prime QCG8J3T59407LongfellowSt.,"Antigonish,NSB2G8T97RockvilleSt.",19032018,22032018
4278991,,x2014azw,9CatherineSt.Wolfville NSB4P2J7,"Nepean,ONK2G5X2735PendergastStreet",7062018,10062018
4352524,,x2018aaa,Athabasca ABT9S6Y4886WakehurstSt.,"Maple,ONL6A0N79569CemeteryAve.",4022017,7022017
4417657,,x2017bib,725CarriageCircleDoaktown NBE9C8T4,"ChristmasIsland,NSB1T9G077CoffeeDr.",19102020,22102020
3339983,,x2015bjw,LaBaie QCG7B7N28861DepotSt.,"296W.YoungDriveQuesnel,BCV2J8V4",10102017,13102017
4252583,,x2015bch,Perth ONK7H3A5636ChestnutSt.,"TourdelaBourse,QCH4Z6J4794W.MonroeStreet",15062015,17062015
3008992,,x2015ase,Sainte-Julie QCJ3E1G288RyanAve.,"Hawkesbury,ONK6A6V9588PurpleFinchRoad",15042020,17042020
4453728,,x2017apj,Ladysmith BCV9G5M666LowerRiverDrive,"Elgin,ONN0L7P922DunbarSt.",20092017,23092017
2934806,,x2020bgu,62RidgeStreetBoucherville QCJ4B5S2,"Carbonear,LBA1Y5H172ParkerDr.",3042018,6042018
4014640,,x2014akn,Vermilion ABT9X7N37568ThompsonStreet,"Lepreau,NBE5J0E3486UnionStreet",3082016,6082016
3163855,,x2014aha,WestElmwoodSt.Val-d'Or QCJ9P7P7,"LaBaie,QCG7B7N28861DepotSt.",15042020,17042020
3920200,,x2017bii,762TempleSt.LaPlaine QCJ7M5E7,"SturgeonFalls,ONP2B5T472GardenDr.",12015,3012015
2679205,,x2020awc,KananaskisCountry ABT0L5L530OakMeadowAve.,"11WakehurstSt.Tillsonburg,ONN4G7V1",9022016,12022016
4264449,,x2016amb,725CarriageCircleDoaktown NBE9C8T4,"Maple,ONL6A0N79569CemeteryAve.",13052019,15052019
4453388,,x2015aim,Gasp'e9sie-Sud QCG0C8B8718LeatherwoodSt.,"Kincardine,ONN2Z1S68037E.RaceAve.",19012017,22012017
2478553,,x2020bit,522AddisonCourtUnit77,"Vermilion,ABT9X7N37568ThompsonStreet",19092016,22092016
3056276,,x2018bfj,WestElmwoodSt.Val-d'Or QCJ9P7P7,"42PrimroseSt.Chelsea,QCJ9B6T4",15102018,17102018
3389536,,x2016awd,TourdelaBourse QCH4Z6J4794W.MonroeStreet,"725CarriageCircleDoaktown,NBE9C8T4",12092016,15092016
2889767,,x2017ann,296W.YoungDriveQuesnel BCV2J8V4,"Stouffville,ONL4A9V38903WestMeadowCourt",4042015,7042015
3507420,,x2018agf,WestElmwoodSt.Val-d'Or QCJ9P7P7,"Comox,BCV9M6C584BrownSt.",3092016,6092016
2603870,,x2014aqm,95EastArcadiaSt.Lachute QCJ8H9G4,"68KetchHarbourSt.Duncan,BCV9L4V1",17082020,20082020
2724498,,x2014abg,972LibertyStreetCobourg ONK9A8A7,"64MeadowbrookCourtMont'e9r'e9gie-Est,QCJ0J4P7",11112016,14112016
4416716,,x2015agg,856FranklinSt.Metchosin BCV9C9G8,"Penticton,BCV2A1C437HarveyRd.",12102015,15102015
3741722,,x2015afj,747WoodlandAve.St.George NBE5C9X3,"7231SycamoreSt.HollandLanding,ONL9N9A0",2112019,5112019
2857333,,x2018aue,Rivi'e8re-du-Loup QCG5R4V167AirportAve.,"DorvalOutskirts,QCH9P9S57564LongbranchRd.",5012017,8012017
3111787,,x2018axy,WestElmwoodSt.Val-d'Or QCJ9P7P7,"64MeadowbrookCourtMont'e9r'e9gie-Est,QCJ0J4P7",20062016,23062016
3435574,,x2019axw,Joliette QCJ6E6E87905SpringAve.,"Innisfil,ONL9S1H8269CarpenterDrive",7082019,10082019
3533018,,x2015axv,522AddisonCourtUnit77,"Perth,ONK7H3A5636ChestnutSt.",6022020,9022020
3383014,,x2020ahj,22UnionSt.Louisbourg NSB1C5K5,"95EastArcadiaSt.Lachute,QCJ8H9G4",3002018,6002018
2802301,,x2020axo,FortSt.John BCV1J1Y4838WalnutSt.,"Stouffville,ONL4A9V38903WestMeadowCourt",17102020,20102020
4042591,,x2014agz,42PrimroseSt.Chelsea QCJ9B6T4,"Stouffville,ONL4A9V38903WestMeadowCourt",19032017,22032017
3629480,,x2018arc,Taber ABT1G6G283SouthIroquoisSt.,"Listowel,ONN4W4G92GlendaleSt.",6112016,9112016
2662485,,x2019bjl,Thompson MBR8N3R46PurpleFinchDr.,"64MeadowbrookCourtMont'e9r'e9gie-Est,QCJ0J4P7",9002018,12002018
4409020,,x2014bdp,7149WilliamSt.Quispamsis NBE2G6Y5,"11WakehurstSt.Tillsonburg,ONN4G7V1",8042018,11042018
2864175,,x2020ani,972LibertyStreetCobourg ONK9A8A7,"725CarriageCircleDoaktown,NBE9C8T4",9102018,12102018
3434379,,x2018auv,Antigonish NSB2G8T97RockvilleSt.,"DufferinCounty,ONL0N0L985CrescentLane",16002020,
3109813,,x2018asx,Appalaches QCG0R4C78435RockawayCircle,"Hawkesbury,ONK6A6V9588PurpleFinchRoad",1042015,4042015
2953018,,x2015bjr,Carbonear LBA1Y5H172ParkerDr.,"Woodstock,NBE7M9X97380MeadowAve.",13102019,15102019
4336687,,x2017avz,62RidgeStreetBoucherville QCJ4B5S2,"Hampton,NBE5N4X645SheffieldAve.",42016,3042016
2635459,,x2015biu,Manitoulin ONP0P3C37985AcademyDrive,"DufferinCounty,ONL0N0L985CrescentLane",17032017,20032017
3919925,,x2017awv,7149WilliamSt.Quispamsis NBE2G6Y5,"Comox,BCV9M6C584BrownSt.",9112019,12112019
4323165,,x2015bdw,95EastArcadiaSt.Lachute QCJ8H9G4,"Ladysmith,BCV9G5M666LowerRiverDrive",19042016,22042016
3958035,,x2019agu,7149WilliamSt.Quispamsis NBE2G6Y5,"Albanel,QCG8M5B69HawthorneSt.",16022017,19022017
3885612,,x2016amu,9810FairgroundAvenueGreely ONK4P4M4,"Kingston,ONK7K2M8370GoldenStarAve.",11072016,14072016
3825530,,x2017bli,Ladysmith BCV9G5M666LowerRiverDrive,"DufferinCounty,ONL0N0L985CrescentLane",6022019,9022019
2743197,,x2020bde,Hawkesbury ONK6A6V9588PurpleFinchRoad,"Albanel,QCG8M5B69HawthorneSt.",12002015,15002015
3178441,,x2018aup,522AddisonCourtUnit77,"Stouffville,ONL4A9V38903WestMeadowCourt",11112018,14112018
3532803,,x2018bca,'celes-Laval QCH7Y5B648AndoverStreet,"7231SycamoreSt.HollandLanding,ONL9N9A0",3052016,6052016
4443587,,x2016ayt,MeadowLake SKS9X9V3866SutorStreet,"Lepreau,NBE5J0E3486UnionStreet",1072018,4072018
3143223,,x2017awr,KananaskisCountry ABT0L5L530OakMeadowAve.,"Bromont,QCJ2L7R5874WestBohemiaRd.",20112017,23112017
4111693,,x2016ajm,Caraquet NBE1W5K43KirklandRd.,"Caraquet,NBE1W5K43KirklandRd.",4022016,7022016
